object_id,title,object_name,culture,period,date_begin,date_end,country,region,city,geography,medium,classification,description,tags,image_url,image_small_url,object_url,is_public_domain,source,search_keywords,department,dynasty,reign,credit_line
545108,Head from a Large Statue of a Priest or Dignitary,"Head, Priest or Dignitary",,Middle Kingdom–Second Intermediate Period,-1700,-1700,Egypt,Northern Upper Egypt,,From,Quartzite,,"Gift of Egypt Exploration Fund, 1902",Heads; Men,https://images.metmuseum.org/CRDImages/eg/original/262112.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/262112.jpg,https://www.metmuseum.org/art/collection/search/545108,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,"Dynasty 13, late",,"Gift of Egypt Exploration Fund, 1902"
311159,Ceremonial Board (Malu),Ritual board,Sawos people,,1800,1900,Papua New Guinea,,,,Wood,Wood-Sculpture,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1969",,https://images.metmuseum.org/CRDImages/ao/original/DP-20712-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-20712-001.jpg,https://www.metmuseum.org/art/collection/search/311159,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1969"
316145,Finial from a Ritual Staff (Tungkot Malehat),Finial,Toba Batak people,,1800,1950,Indonesia,Sumatra,,,"Copper alloy, resin, brass",Metal-Ornaments,"Gift of Fred and Rita Richman, 1988",Human Figures; Ritual Objects,,,https://www.metmuseum.org/art/collection/search/316145,False,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Gift of Fred and Rita Richman, 1988"
310552,Incense burner with feline head,Vessel,Tiwanaku,,500,1000,Bolivia,,,,"Ceramic, slip",Ceramics-Containers,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1969",Animals,https://images.metmuseum.org/CRDImages/ao/original/DP-23892-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23892-001.jpg,https://www.metmuseum.org/art/collection/search/310552,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1969"
552621,"Coffin of the Noble Lady, Shep","Coffin, Lady Shep",,Late Period,-712,-712,Egypt,,,From,"Wood (sycomore fig), paste, paint",,"Gift of Darius Ogden Mills, 1904",,,,https://www.metmuseum.org/art/collection/search/552621,False,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,Dynasty 25–26,,"Gift of Darius Ogden Mills, 1904"
577369,Tomb Chapel of Raemkai: West Wall,"Relief, Tomb Chapel, Raemkai, offering bearers, butchers, clapnet, birds",,Old Kingdom,-2446,-2389,Egypt,Memphite Region,,From,"Limestone, paint",,"Rogers Fund, 1908",Animals; Birds; Men; Working,https://images.metmuseum.org/CRDImages/eg/original/EG571.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/EG571.jpg,https://www.metmuseum.org/art/collection/search/577369,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,Dynasty 5,,"Rogers Fund, 1908"
544464,Ointment Jar,"Jar, ointment, Hatshepsut, foundation ceremony",,New Kingdom,-1473,-1458,Egypt,"Upper Egypt, Thebes",,From,"Travertine (Egyptian alabaster), ointment",,"Rogers Fund, 1925",Hieroglyphs,https://images.metmuseum.org/CRDImages/eg/original/25.3.46a_EGDP013558.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/25.3.46a_EGDP013558.jpg,https://www.metmuseum.org/art/collection/search/544464,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,"Rogers Fund, 1925"
545377,Figure of baboon on a basket and with a pillar (<em>shebet</em> offering),"Amulet, Baboon, basket, pillar, shebet",,Late Period,-664,-332,,Memphite Region,,Possibly from,"Faience, pale blue glaze",,"Rogers Fund, 1910",Baboons,https://images.metmuseum.org/CRDImages/eg/original/DP-27071-002.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP-27071-002.jpg,https://www.metmuseum.org/art/collection/search/545377,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,,,"Rogers Fund, 1910"
53650,Incense Burner in Form of a Praying Mantis,Incense burner,Japan,Meiji period (1868–1912),1849,1899,,,,,"Iron, gold, silver lining",Metalwork,"The Howard Mansfield Collection, Gift of Howard Mansfield, 1936",Insects,https://images.metmuseum.org/CRDImages/as/original/DP224998.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP224998.jpg,https://www.metmuseum.org/art/collection/search/53650,True,The Metropolitan Museum of Art Collection API,Ritual,Asian Art,,,"The Howard Mansfield Collection, Gift of Howard Mansfield, 1936"
317802,Pestle Finial,Pestle finial,"Highlands, Mt. Hagen region",,-1500,1600,Papua New Guinea,Highlands,,,Stone,Stone-Implements,"Purchase, Discovery Communications Inc. Gift, 1996",Birds,https://images.metmuseum.org/CRDImages/ao/original/DT4055.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4055.jpg,https://www.metmuseum.org/art/collection/search/317802,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Purchase, Discovery Communications Inc. Gift, 1996"
310542,Whistling vessel,Vessel with lid,Maya,,400,500,Guatemala or Mexico,Mesoamerica,,,Ceramic,Ceramics-Containers,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1963",Birds; Men; Mythical Creatures,https://images.metmuseum.org/CRDImages/ao/original/DP-23468-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23468-001.jpg,https://www.metmuseum.org/art/collection/search/310542,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1963"
313658,'Otua fefine (deity figure),Figure,Ha'apai Islands,,1800,1840,Tonga,Ha'apai Islands,,,Whale ivory,Bone/Ivory-Sculpture,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",Female Nudes,https://images.metmuseum.org/CRDImages/ao/original/DP-16434-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-16434-001.jpg,https://www.metmuseum.org/art/collection/search/313658,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979"
312342,Nkisi (power figure),Figure,Kongo peoples,,1800,1950,Democratic Republic of the Congo,,,,"Wood, pigment, resin, iron, brass, tin, cloth, plant fiber cord, beads, cowrie shells, bone or ivory, arrows, leather, seeds, animal horn",Wood-Sculpture,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",Men,,,https://www.metmuseum.org/art/collection/search/312342,False,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979"
309868,Nguzunguzu (canoe prow ornament),Canoe prow ornament,New Georgia Island people(?),,1870,1930,Solomon Islands,New Georgia Island possibly,,,"Wood, paint, shell",Wood-Sculpture,"Gift of Morris J. Pinto, 1976",Heads,,,https://www.metmuseum.org/art/collection/search/309868,False,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Gift of Morris J. Pinto, 1976"
310364,Vessel with mythological scene,Vessel,Maya,,600,800,,,,,"Ceramic, slip",Ceramics-Containers,"The Michael C. Rockefeller Memorial Collection, Purchase, Nelson A. Rockefeller Gift, 1968",Men; Mythical Creatures; Dogs; Serpents; Deities,https://images.metmuseum.org/CRDImages/ao/original/DP-576-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-576-001.jpg,https://www.metmuseum.org/art/collection/search/310364,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Purchase, Nelson A. Rockefeller Gift, 1968"
318345,Censer with seated king,Censer,Maya,,300,400,Guatemala,,,,"Ceramic, slip",Ceramics-Containers,"Gift of Charles and Valerie Diker, 1999",Kings,https://images.metmuseum.org/CRDImages/ao/original/DT4512.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4512.jpg,https://www.metmuseum.org/art/collection/search/318345,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Gift of Charles and Valerie Diker, 1999"
569118,Offering table,Offering table,,Middle Kingdom,-1900,-1850,Egypt,Memphite Region,,From,Limestone,,"Rogers Fund, 1915",,https://images.metmuseum.org/CRDImages/eg/original/LC-15_3_1150_EGDP028037.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/LC-15_3_1150_EGDP028037.jpg,https://www.metmuseum.org/art/collection/search/569118,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,mid-Dynasty 12,,"Rogers Fund, 1915"
544063,Desert Scene with Antelope,"Talatat, desert scene",,"New Kingdom, Amarna Period",-1353,-1353,,,,Probably originally from,"Limestone, paint",,"Gift of Norbert Schimmel, 1985",Animals,https://images.metmuseum.org/CRDImages/eg/original/DT8207.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DT8207.jpg,https://www.metmuseum.org/art/collection/search/544063,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,Dynasty 18,reign of Akhenaten,"Gift of Norbert Schimmel, 1985"
544678,Relief Depicting the Purification of Queen Kiya (?),"Relief, woman, Kiya, Merytaten",,"New Kingdom, Amarna Period",-1353,-1336,,,,Probably originally from,"Limestone, paint",,"Gift of Norbert Schimmel, 1985",Queens,https://images.metmuseum.org/CRDImages/eg/original/DT8193.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DT8193.jpg,https://www.metmuseum.org/art/collection/search/544678,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,Dynasty 18,reign of Akhenaten,"Gift of Norbert Schimmel, 1985"
312336,Gwandusu,Figure,Bamana peoples,,1400,1699,Mali,,Bougouni region,,"Wood (Cordyla africana or Lonchocarpus), applied organic materials",Wood-Sculpture,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",Infants; Mothers,https://images.metmuseum.org/CRDImages/ao/original/DP-26226-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-26226-001.jpg,https://www.metmuseum.org/art/collection/search/312336,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979"
307599,Eagle relief,Panel,Toltec,,900,1200,Mexico,Mesoamerica,,,"Andesite or dacite, Maya blue, stucco, red pigment",Stone-Sculpture,"Gift of Frederic E. Church, 1893",Eagles,https://images.metmuseum.org/CRDImages/ao/original/DP-20487-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-20487-001.jpg,https://www.metmuseum.org/art/collection/search/307599,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Gift of Frederic E. Church, 1893"
309389,Urpu (jar),Bottle,Inca,,1400,1535,Peru,,,,"Ceramic, slip",Ceramics-Containers,"Gift of Nathan Cummings, 1966",,https://images.metmuseum.org/CRDImages/ao/original/DP-24278-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24278-001.jpg,https://www.metmuseum.org/art/collection/search/309389,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Gift of Nathan Cummings, 1966"
320054,Miniature tabard,Tunic,Inca and Spanish,,1600,1700,Bolivia or Peru,,,,"Cotton, camelid hair, silk, metal",Textiles-Woven,"Gift of Penny Righthand, in memory of Richard I. Levine, 2007",,https://images.metmuseum.org/CRDImages/ao/original/DP107700.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP107700.jpg,https://www.metmuseum.org/art/collection/search/320054,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Gift of Penny Righthand, in memory of Richard I. Levine, 2007"
318622,Pendant mask of Ìyọ́bà Idià,Pendant mask,Edo peoples,,1500,1600,Nigeria,,Court of Benin,,"Ivory, iron, brass, coal, traces of iron oxides",Bone/Ivory-Sculpture,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1972",Portraits; Women,https://images.metmuseum.org/CRDImages/ao/original/DP231460.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP231460.jpg,https://www.metmuseum.org/art/collection/search/318622,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1972"
313289,Hand with beaker,Kero,Inca,,1400,1535,Peru,,,,"Ceramic, slip",Ceramics-Containers,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",Hands,https://images.metmuseum.org/CRDImages/ao/original/DP-33254-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-33254-001.jpg,https://www.metmuseum.org/art/collection/search/313289,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979"
239512,Torah crown (keter),Torah crown,,,1735,1755,,,,,"Silver, parcel gilt",Judaica,"Director's Fund, 2013",Crowns,https://images.metmuseum.org/CRDImages/es/original/DP334410.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP334410.jpg,https://www.metmuseum.org/art/collection/search/239512,True,The Metropolitan Museum of Art Collection API,Ritual,European Sculpture and Decorative Arts,,,"Director's Fund, 2013"
318281,House Post,House post,Lower Ramu River region,,1900,1975,Papua New Guinea,,,,"Wood, fiber, shell, paint, feathers, plastic, metal",Wood-Architectural,"Gift of Horace W. Brock, in memory of Benjamin F. Dillingham II, 1999",Human Figures; Masks,,,https://www.metmuseum.org/art/collection/search/318281,False,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"Gift of Horace W. Brock, in memory of Benjamin F. Dillingham II, 1999"
545803,Relief of Queen Nefertiti,"Relief, Queen Nefertiti",,"New Kingdom, Amarna Period",-1358,-1336,,"Upper Egypt, Thebes",,Probably from,Sandstone,,"Rogers Fund, 1961",Nefertiti,https://images.metmuseum.org/CRDImages/eg/original/DT200592.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DT200592.jpg,https://www.metmuseum.org/art/collection/search/545803,True,The Metropolitan Museum of Art Collection API,Ritual,Egyptian Art,Dynasty 18,reign of Akhenaten,"Rogers Fund, 1961"
322610,Relief panel,Relief,Assyrian,Neo-Assyrian,-883,-859,,Mesopotamia,,,Gypsum alabaster,,"Gift of John D. Rockefeller Jr., 1932",,https://images.metmuseum.org/CRDImages/an/original/DP375419.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP375419.jpg,https://www.metmuseum.org/art/collection/search/322610,True,The Metropolitan Museum of Art Collection API,Ritual,Ancient West Asian Art,,,"Gift of John D. Rockefeller Jr., 1932"
313240,Relief with enthroned ruler,Relief,Maya,,770,775,Guatemala,,,,"Limestone, paint",Stone-Sculpture,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",Kings; Men; Thrones,https://images.metmuseum.org/CRDImages/ao/original/DP104826.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104826.jpg,https://www.metmuseum.org/art/collection/search/313240,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979"
313256,Mirror-bearer,Male figure,Maya,,410,650,Guatemala or Mexico,,,,"Cordia wood (bocote), red hematite",Wood-Sculpture,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",Men,https://images.metmuseum.org/CRDImages/ao/original/DP-24340-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24340-001.jpg,https://www.metmuseum.org/art/collection/search/313256,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979"
312807,Guaíza,Head,Taíno,,1200,1500,Puerto Rico,Caribbean,,,Stone,Stone-Sculpture,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",Heads,https://images.metmuseum.org/CRDImages/ao/original/DP102179.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102179.jpg,https://www.metmuseum.org/art/collection/search/312807,True,The Metropolitan Museum of Art Collection API,Ritual,The Michael C. Rockefeller Wing,,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979"
459055,The Annunciation,Painting,,,1480,1489,,,,,"Oil on panel, transferred to canvas",Paintings,"Robert Lehman Collection, 1975",Bedrooms; Angels; Virgin Mary; Archangel Gabriel; Annunciation,https://images.metmuseum.org/CRDImages/rl/original/DP-40424-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-40424-001.jpg,https://www.metmuseum.org/art/collection/search/459055,True,The Metropolitan Museum of Art Collection API,Ritual,Robert Lehman Collection,,,"Robert Lehman Collection, 1975"
